Collection State Code,Year,Month,Normalized_Concentration
NC,12,6,2.3e-06
NC,12,6,2.1000000000000002e-06
NC,12,6,1.2700000000000001e-06
NC,12,6,2.3e-06
NC,12,6,1.02e-06
NC,12,6,7e-07
NC,12,6,6.2e-07
NC,12,6,5.2e-07
NC,12,6,3.5e-07
NC,12,6,3e-07
NC,12,6,0.0001
NC,12,6,7e-05
NC,12,6,6e-05
NC,12,6,4.8e-05
NC,12,6,2.4e-05
NC,12,6,1.1e-05
NC,12,6,8.3e-06
NC,12,6,7.9e-06
NC,12,6,7.599999999999999e-06
NC,12,6,6.8e-06
NC,12,6,6.3e-06
NC,12,6,5.2e-06
NC,12,6,5.2e-06
NC,12,6,4.4e-06
NC,12,6,3.5e-06
NC,12,6,2.7e-06
NC,12,6,1.2e-06
NC,12,6,1.18e-06
NC,12,6,1.02e-06
NC,12,6,2.8e-07
NC,12,6,0.00046
NC,12,6,7.8e-05
NC,12,6,7.2e-05
NC,12,6,6.3e-05
NC,12,6,1.2e-05
NC,12,6,8.599999999999999e-06
NC,12,6,7.9e-06
NC,12,6,6.8e-06
NC,12,6,6.3e-06
NC,12,6,2.7e-06
NC,12,6,2.5e-06
NC,12,6,2.3e-06
NC,12,6,2.1000000000000002e-06
NC,12,6,2e-06
NC,12,6,2e-06
NC,12,6,5.8e-07
NC,12,6,5.2e-07
NC,12,6,3.5e-07
NC,12,6,3e-07
NC,12,6,0.00011
NC,12,6,7.9e-05
NC,12,6,6.9e-05
NC,12,6,5.1e-05
NC,12,6,2.4e-05
NC,12,6,1.6e-05
NC,12,6,1.1e-05
NC,12,6,1.1e-05
NC,12,6,7.7e-06
NC,12,6,6.1e-06
NC,12,6,5.2e-06
NC,12,6,5e-06
NC,12,6,4.8e-06
NC,12,6,4.5e-06
NC,12,6,3.5e-06
NC,12,6,2.7e-06
NC,12,6,2.7e-06
NC,12,6,2.7e-06
NC,12,6,2.3e-06
NC,12,6,1.02e-06
NC,12,6,7e-07
NC,12,6,1.02e-06
NC,12,6,5.2e-07
NC,12,6,2.8e-07
NC,12,6,0.00052
NC,12,6,9.3e-05
NC,12,6,8.9e-05
NC,12,6,6.1e-05
NC,12,6,1.3e-05
NC,12,6,9.3e-06
NC,12,6,8.3e-06
NC,12,6,7.2000000000000005e-06
NC,12,6,5.6e-06
NC,12,6,2.7e-06
NC,12,6,2.6e-06
NC,12,6,2.3e-06
NC,12,6,2e-06
NC,12,6,2e-06
NC,12,6,1.3e-06
NC,12,6,1.2700000000000001e-06
NC,12,7,7e-07
NC,12,7,5.2e-07
NC,12,7,3.5e-07
NC,12,7,9e-05
NC,12,7,8.8e-05
NC,12,7,7.5e-05
NC,12,7,7.3e-05
NC,12,7,2.6e-05
NC,12,7,1.8e-05
NC,12,7,1.2e-05
NC,12,7,8.599999999999999e-06
NC,12,7,7.9e-06
NC,12,7,7.8e-06
NC,12,7,7.2000000000000005e-06
NC,12,7,5.7000000000000005e-06
NC,12,7,5.2e-06
NC,12,7,5.0999999999999995e-06
NC,12,7,5e-06
NC,12,7,5e-06
NC,12,7,3.5e-06
NC,12,7,2.7e-06
NC,12,7,2.7e-06
NC,12,7,2.7e-06
NC,12,7,2.3e-06
NC,12,7,2e-06
NC,12,7,2.5e-06
NC,12,7,2.3e-06
NC,12,7,2.3e-06
NC,12,7,2e-06
NC,12,7,1.02e-06
NC,12,7,7.6e-07
NC,12,7,0.00038
NC,12,7,0.00011
NC,12,7,6.5e-05
NC,12,7,6.3e-05
NC,12,7,1.1e-05
NC,12,7,7.4e-06
NC,12,7,7e-06
NC,12,7,5.5e-06
NC,12,7,5.0999999999999995e-06
NC,12,7,4.9000000000000005e-06
NC,12,7,4.6e-06
NC,12,7,3.7e-06
NC,12,7,2.8e-06
NC,12,7,1.5e-06
NC,12,7,1.02e-06
NC,12,7,7e-07
NC,12,7,3.5e-07
NC,12,7,0.00016
NC,12,7,9.8e-05
NC,12,7,9.7e-05
NC,12,7,8.2e-05
NC,12,7,7.7e-05
NC,12,7,5.1e-05
NC,12,7,4.6e-05
NC,12,7,1.5e-05
NC,12,7,1.5e-05
NC,12,7,1.3e-05
NC,12,7,8.400000000000001e-06
NC,12,7,8.2e-06
NC,12,7,7.2999999999999996e-06
NC,12,7,6.8e-06
NC,12,7,6.2e-06
NC,12,7,6e-06
NC,12,7,5.6e-06
NC,12,7,5.2e-06
NC,12,7,2.7e-06
NC,12,7,2.7e-06
NC,12,7,2.3e-06
NC,12,7,2.3e-06
NC,12,7,1.02e-06
NC,12,7,6e-07
NC,12,7,0.00028
NC,12,7,0.00011
NC,12,7,0.0001
NC,12,7,8.8e-05
NC,12,7,7.9e-05
NC,12,7,9.5e-06
NC,12,7,7.8e-06
NC,12,7,6.5e-06
NC,12,7,5.3e-06
NC,12,7,5.3e-06
NC,12,7,4e-06
NC,12,7,3.9e-06
NC,12,7,2.8e-06
NC,12,7,2.7e-06
NC,12,7,2.5e-06
NC,12,7,2.3e-06
NC,12,7,2e-06
NC,12,7,2e-06
NC,12,7,1.7e-06
NC,12,7,1.5e-06
NC,12,8,0.00015
NC,12,8,6.9e-05
NC,12,8,3.5e-07
NC,12,8,6.9e-05
NC,12,8,6.9e-05
NC,12,8,6.9e-05
NC,12,8,2.6e-05
NC,12,8,1.8e-05
NC,12,8,1.7e-05
NC,12,8,1.6e-05
NC,12,8,7.599999999999999e-06
NC,12,8,6.4000000000000006e-06
NC,12,8,6.3e-06
NC,12,8,4.1e-06
NC,12,8,3.7999999999999996e-06
NC,12,8,3.5e-06
NC,12,8,3.2000000000000003e-06
NC,12,8,2.7e-06
NC,12,8,2.7e-06
NC,12,8,2.7e-06
NC,12,8,2.3e-06
NC,12,8,1.5e-06
NC,12,8,1.5e-06
NC,12,8,1.4e-06
NC,12,8,2.8e-06
NC,12,8,2.7e-06
NC,12,8,2.3e-06
NC,12,8,1.3e-06
NC,12,8,1.02e-06
NC,12,8,8.7e-07
NC,12,8,6.2e-07
NC,12,8,0.00059
NC,12,8,0.00039
NC,12,8,0.00013
NC,12,8,0.0001
NC,12,8,4.6e-05
NC,12,8,3.1e-05
NC,12,8,7.8e-06
NC,12,8,5.6e-06
NC,12,8,5.2e-06
NC,12,8,3.5e-06
NC,12,8,3.2000000000000003e-06
NC,12,8,3.5e-07
NC,12,8,0.00013
NC,12,8,6.2e-05
NC,12,8,3.4e-05
NC,12,8,2.5e-05
NC,12,8,2e-05
NC,12,8,1.4e-05
NC,12,8,5.7999999999999995e-06
NC,12,8,5e-06
NC,12,8,4.6e-06
NC,12,8,4.4e-06
NC,12,8,4.4e-06
NC,12,8,4.4e-06
NC,12,8,4.1e-06
NC,12,8,3.5e-06
NC,12,8,2.8e-06
NC,12,8,2.7e-06
NC,12,8,2.7e-06
NC,12,8,2.5e-06
NC,12,8,1.2700000000000001e-06
NC,12,8,1.2e-06
NC,12,8,5.8e-07
NC,12,8,2.8e-07
NC,12,8,0.00036
NC,12,8,6.9e-05
NC,12,8,4.9e-05
NC,12,8,2.6e-05
NC,12,8,2.4e-05
NC,12,8,9.699999999999999e-06
NC,12,8,7.2000000000000005e-06
NC,12,8,6.5e-06
NC,12,8,2.8e-06
NC,12,8,2.7e-06
NC,12,8,2.7e-06
NC,12,8,2.2e-06
NC,12,8,2e-06
NC,12,8,1.3e-06
NC,12,9,3.5e-06
NC,12,9,3.2999999999999997e-06
NC,12,9,2.8e-06
NC,12,9,2.7e-06
NC,12,9,2.7e-06
NC,12,9,2.7e-06
NC,12,9,2.5e-06
NC,12,9,2.3e-06
NC,12,9,2.3e-06
NC,12,9,2e-06
NC,12,9,2e-06
NC,12,9,1.02e-06
NC,12,9,9.399999999999999e-07
NC,12,9,3.5e-07
NC,12,9,0.00012
NC,12,9,7.6e-05
NC,12,9,6.2e-05
NC,12,9,2.4e-05
NC,12,9,2.3e-05
NC,12,9,1.9e-05
NC,12,9,1e-05
NC,12,9,9.1e-06
NC,12,9,6.3e-06
NC,12,9,5e-06
NC,12,9,4.9000000000000005e-06
NC,12,9,0.00044
NC,12,9,6.1e-05
NC,12,9,5.4e-05
NC,12,9,2.5e-05
NC,12,9,9.3e-06
NC,12,9,7.599999999999999e-06
NC,12,9,6.1e-06
NC,12,9,5e-06
NC,12,9,3.4e-06
NC,12,9,2.8e-06
NC,12,9,2.7e-06
NC,12,9,2.3e-06
NC,12,9,2e-06
NC,12,9,2e-06
NC,12,9,1.02e-06
NC,12,9,8.8e-07
NC,12,9,7.2e-07
NC,12,9,0.00016
NC,12,9,6.2e-05
NC,12,9,1.02e-06
NC,12,9,5.2e-07
NC,12,9,3.5e-07
NC,12,9,3e-07
NC,12,9,3e-05
NC,12,9,2.8e-05
NC,12,9,2.2e-05
NC,12,9,1.1e-05
NC,12,9,7.599999999999999e-06
NC,12,9,6.2e-06
NC,12,9,5.4e-06
NC,12,9,5e-06
NC,12,9,3.9e-06
NC,12,9,3.5e-06
NC,12,9,3.1e-06
NC,12,9,2.7e-06
NC,12,9,2.7e-06
NC,12,9,2.7e-06
NC,12,9,2.3e-06
NC,12,9,2e-06
NC,12,9,2e-06
NC,12,9,1.02e-06
NC,12,9,7.2e-07
NC,12,9,6.1e-07
NC,12,9,2.8e-07
NC,12,9,0.00052
NC,12,9,0.0001
NC,12,9,7.7e-05
NC,12,9,5.4e-05
NC,12,9,2e-05
NC,12,9,8e-06
NC,12,9,7.9e-06
NC,12,9,7.599999999999999e-06
NC,12,9,6.1e-06
NC,12,9,5e-06
NC,12,9,3.9e-06
NC,12,9,2.7e-06
NC,12,9,2.3e-06
NC,12,9,2e-06
NC,12,9,2e-06
NC,12,10,0.00013
NC,12,10,6.4e-05
NC,12,10,2.7e-05
NC,12,10,2.3e-05
NC,12,10,1.8e-05
NC,12,10,1.1e-05
NC,12,10,1.1e-05
NC,12,10,9.800000000000001e-06
NC,12,10,9.2e-06
NC,12,10,5e-06
NC,12,10,4.2000000000000004e-06
NC,12,10,3.5e-06
NC,12,10,2.8e-06
NC,12,10,2.7e-06
NC,12,10,2.7e-06
NC,12,10,2.5e-06
NC,12,10,2.3e-06
NC,12,10,2e-06
NC,12,10,2e-06
NC,12,10,1.18e-06
NC,12,10,1.1e-06
NC,12,10,1.02e-06
NC,12,10,5.2e-07
NC,12,10,3.5e-07
NC,12,10,5.8e-07
NC,12,10,2.8e-07
NC,12,10,0.0004
NC,12,10,8e-05
NC,12,10,5.5e-05
NC,12,10,1.4e-05
NC,12,10,1.3e-05
NC,12,10,1.2e-05
NC,12,10,1.1e-05
NC,12,10,7.2000000000000005e-06
NC,12,10,6.8e-06
NC,12,10,5.7000000000000005e-06
NC,12,10,5e-06
NC,12,10,4e-06
NC,12,10,2.7e-06
NC,12,10,2.5e-06
NC,12,10,2.3e-06
NC,12,10,2e-06
NC,12,10,2e-06
NC,12,10,1.6000000000000001e-06
NC,12,10,1.2700000000000001e-06
NC,12,10,1.18e-06
NC,12,10,1.02e-06
NC,12,10,8.8e-06
NC,12,10,6.4000000000000006e-06
NC,12,10,5.6e-06
NC,12,10,5e-06
NC,12,10,3.4e-06
NC,12,10,3.2999999999999997e-06
NC,12,10,2.7e-06
NC,12,10,2.7e-06
NC,12,10,2.3e-06
NC,12,10,2e-06
NC,12,10,1.18e-06
NC,12,10,1.02e-06
NC,12,10,6e-07
NC,12,10,3.5e-07
NC,12,10,0.00016
NC,12,10,4.6e-05
NC,12,10,2.4e-05
NC,12,10,1.7e-05
NC,12,10,1.4e-05
NC,12,10,2.3e-06
NC,12,10,2e-06
NC,12,10,2e-06
NC,12,10,8.2e-07
NC,12,10,7.2e-07
NC,12,10,2.8e-07
NC,12,10,0.00055
NC,12,10,8.7e-05
NC,12,10,3.1e-05
NC,12,10,9.6e-06
NC,12,10,7.2999999999999996e-06
NC,12,10,6.9e-06
NC,12,10,5.7999999999999995e-06
NC,12,10,5e-06
NC,12,10,4.8e-06
NC,12,10,3.6000000000000003e-06
NC,12,10,3e-06
NC,12,10,2.6e-06
NC,12,11,7.4e-06
NC,12,11,6.3e-06
NC,12,11,4.5e-06
NC,12,11,3.2000000000000003e-06
NC,12,11,3e-06
NC,12,11,2.7e-06
NC,12,11,2.3e-06
NC,12,11,2e-06
NC,12,11,1.18e-06
NC,12,11,1.1e-06
NC,12,11,1.02e-06
NC,12,11,3.5e-07
NC,12,11,0.00017
NC,12,11,3.9e-05
NC,12,11,2.7e-05
NC,12,11,1.4e-05
NC,12,11,1.4e-05
NC,12,11,1.1e-05
NC,12,11,7.2e-07
NC,12,11,2.8e-07
NC,12,11,0.00058
NC,12,11,9.4e-05
NC,12,11,2.3e-05
NC,12,11,1.4e-05
NC,12,11,9.6e-06
NC,12,11,9.2e-06
NC,12,11,3.2999999999999997e-06
NC,12,11,2.8999999999999998e-06
NC,12,11,2.7e-06
NC,12,11,2.5e-06
NC,12,11,2.3e-06
NC,12,11,2.2e-06
NC,12,11,1.6000000000000001e-06
NC,12,11,2e-06
NC,12,11,1.18e-06
NC,12,11,9.000000000000001e-07
NC,12,11,3.5e-07
NC,12,11,0.00026
NC,12,11,4.1e-05
NC,12,11,2.8e-05
NC,12,11,2e-05
NC,12,11,1.3e-05
NC,12,11,1.2e-05
NC,12,11,6.8e-06
NC,12,11,4.9000000000000005e-06
NC,12,11,4.2999999999999995e-06
NC,12,11,4.2000000000000004e-06
NC,12,11,2.8999999999999998e-06
NC,12,11,2.7e-06
NC,12,11,2.5e-06
NC,12,11,0.00071
NC,12,11,9.8e-05
NC,12,11,2.3e-05
NC,12,11,1.5e-05
NC,12,11,8.5e-06
NC,12,11,8e-06
NC,12,11,3.2999999999999997e-06
NC,12,11,2.8999999999999998e-06
NC,12,11,2.7e-06
NC,12,11,2.6e-06
NC,12,11,2.5e-06
NC,12,11,2.3e-06
NC,12,11,2e-06
NC,12,11,2e-06
NC,12,11,1.5e-06
NC,12,11,1.3e-06
NC,12,12,1.3e-06
NC,12,12,3.5e-07
NC,12,12,0.00024
NC,12,12,3.1e-05
NC,12,12,2.8e-05
NC,12,12,1.9e-05
NC,12,12,1.2e-05
NC,12,12,1e-05
NC,12,12,9.3e-06
NC,12,12,6.7e-06
NC,12,12,5.0999999999999995e-06
NC,12,12,4.2000000000000004e-06
NC,12,12,2.8e-06
NC,12,12,2.3e-06
NC,12,12,2.3e-06
NC,12,12,2e-06
NC,12,12,2e-06
NC,12,12,2.3e-06
NC,12,12,2e-06
NC,12,12,2e-06
NC,12,12,1.5e-06
NC,12,12,1.3e-06
NC,12,12,2.8e-07
NC,12,12,0.00068
NC,12,12,8.9e-05
NC,12,12,2.1e-05
NC,12,12,1.6e-05
NC,12,12,1.1e-05
NC,12,12,4.9000000000000005e-06
NC,12,12,3.5e-06
NC,12,12,2.7e-06
NC,12,12,2.7e-06
NC,12,12,2.5e-06
NC,12,12,2.5e-06
NC,12,12,8.2e-07
NC,12,12,7e-07
NC,12,12,3.5e-07
NC,12,12,0.00021
NC,12,12,5.3e-05
NC,12,12,5.2e-05
NC,12,12,4.4e-05
NC,12,12,1.8e-05
NC,12,12,9.1e-06
NC,12,12,6.7e-06
NC,12,12,4e-06
NC,12,12,3.7999999999999996e-06
NC,12,12,3.7e-06
NC,12,12,3.2000000000000003e-06
NC,12,12,2.7e-06
NC,12,12,2.3e-06
NC,12,12,2.1000000000000002e-06
NC,12,12,2e-06
NC,12,12,1.18e-06
NC,12,12,2.5e-06
NC,12,12,2.3e-06
NC,12,12,2e-06
NC,12,12,1.3e-06
NC,12,12,1.2700000000000001e-06
NC,12,12,1.1e-06
NC,12,12,5.2e-07
NC,12,12,0.00085
NC,12,12,0.00046
NC,12,12,6.8e-05
NC,12,12,6.1e-05
NC,12,12,4.3e-05
NC,12,12,1.1e-05
NC,12,12,8.900000000000001e-06
NC,12,12,8.1e-06
NC,12,12,7.1e-06
NC,12,12,5.2e-06
NC,12,12,4.2999999999999995e-06
NC,12,12,3.7e-06
ND,12,2,1.7e-05
ND,12,2,1.6e-05
ND,12,2,1.3e-05
ND,12,2,1.2e-05
ND,12,2,8.900000000000001e-06
ND,12,2,5.7000000000000005e-06
ND,12,2,5.2e-06
ND,12,2,3e-06
ND,12,2,2.3e-06
ND,12,2,1.02e-06
ND,12,2,6e-07
ND,12,2,1.02e-06
ND,12,2,6e-07
ND,12,2,2.1e-05
ND,12,2,2e-05
ND,12,2,1.6e-05
ND,12,2,1.5e-05
ND,12,2,1.3e-05
ND,12,2,1.2e-05
ND,12,2,9.9e-06
ND,12,2,9e-06
ND,12,2,5.2e-06
ND,12,2,1.1e-05
ND,12,2,1.1e-05
ND,12,2,1.1e-05
ND,12,2,1.1e-05
ND,12,2,8.400000000000001e-06
ND,12,2,5.2e-06
ND,12,2,3e-06
ND,12,2,2.8e-06
ND,12,2,1.7e-06
ND,12,2,1.02e-06
ND,12,2,1.3e-05
ND,12,2,9.9e-06
ND,12,2,9.699999999999999e-06
ND,12,2,5.2e-06
ND,12,2,3.7999999999999996e-06
ND,12,2,3e-06
ND,12,2,1.02e-06
ND,12,2,2.8e-07
ND,12,2,1.9e-05
ND,12,2,1.8e-05
ND,12,2,1.5e-05
ND,12,3,1.2e-05
ND,12,3,9.5e-06
ND,12,3,5.2e-06
ND,12,3,3e-06
ND,12,3,2.8e-06
ND,12,3,2.2e-06
ND,12,3,2.8e-07
ND,12,3,2.1e-05
ND,12,3,1.5e-05
ND,12,3,1.3e-05
ND,12,3,1.02e-06
ND,12,3,6.800000000000001e-07
ND,12,3,1.8e-05
ND,12,3,1.7e-05
ND,12,3,1.7e-05
ND,12,3,1.6e-05
ND,12,3,1.4e-05
ND,12,3,9.9e-06
ND,12,3,8.8e-06
ND,12,3,5.6e-06
ND,12,3,5.2e-06
ND,12,3,1.0500000000000001e-06
ND,12,3,5.2e-07
ND,12,3,2.8e-07
ND,12,3,6.1e-05
ND,12,3,4e-05
ND,12,3,3.6e-05
ND,12,3,2.3e-05
ND,12,3,1.2e-05
ND,12,3,8.400000000000001e-06
ND,12,3,7.8e-06
ND,12,3,6.8e-06
ND,12,3,6.5e-06
ND,12,3,5.7000000000000005e-06
ND,12,3,4e-06
ND,12,3,3.5e-06
ND,12,3,3.2999999999999997e-06
ND,12,3,2.8e-06
ND,12,3,2.5e-06
ND,12,3,6e-06
ND,12,3,5.7000000000000005e-06
ND,12,3,4.6e-06
ND,12,3,3e-06
ND,12,3,2.5e-06
ND,12,3,2.3e-06
ND,12,3,2.2e-06
ND,12,3,2.2e-06
ND,12,3,2e-06
ND,12,3,1.0500000000000001e-06
ND,12,3,1e-06
ND,12,3,6.5e-07
ND,12,3,2.7e-05
ND,12,3,2.3e-05
ND,12,3,1.3e-05
ND,12,3,1.3e-05
ND,12,3,1.1e-05
ND,12,3,1.1e-05
ND,12,3,7.599999999999999e-06
ND,12,4,1e-06
ND,12,4,6.5e-07
ND,12,4,2.8e-07
ND,12,4,2.2e-05
ND,12,4,1.5e-05
ND,12,4,1.4e-05
ND,12,4,1.2e-05
ND,12,4,1.2e-05
ND,12,4,6.3e-06
ND,12,4,3e-06
ND,12,4,2.8e-06
ND,12,4,2.3e-06
ND,12,4,2e-06
ND,12,4,2e-06
ND,12,4,8e-06
ND,12,4,7.9e-06
ND,12,4,5.7999999999999995e-06
ND,12,4,5.0999999999999995e-06
ND,12,4,4.7e-06
ND,12,4,3.5e-06
ND,12,4,2.8999999999999998e-06
ND,12,4,2.8e-06
ND,12,4,2.5e-06
ND,12,4,2e-06
ND,12,4,2e-06
ND,12,4,1.52e-06
ND,12,4,1.4e-06
ND,12,4,1.02e-06
ND,12,4,1e-06
ND,12,4,6.5e-07
ND,12,4,5.2e-07
ND,12,4,6.6e-05
ND,12,4,5.9e-05
ND,12,4,4.1e-05
ND,12,4,2e-05
ND,12,4,1.7e-05
ND,12,4,1.3e-05
ND,12,4,2.3e-06
ND,12,4,1e-06
ND,12,4,1e-06
ND,12,4,2.8e-07
ND,12,4,9.3e-06
ND,12,4,7.8e-06
ND,12,4,6.1e-06
ND,12,4,4.2000000000000004e-06
ND,12,4,2e-06
ND,12,4,2e-06
ND,12,4,1.0500000000000001e-06
ND,12,4,1.02e-06
ND,12,4,1e-06
ND,12,4,6.5e-07
ND,12,4,2.8e-07
ND,12,4,3.4e-05
ND,12,4,2.8e-05
ND,12,4,2.5e-05
ND,12,4,1.4e-05
ND,12,4,1.4e-05
ND,12,4,1e-05
ND,12,4,7.9e-06
ND,12,4,6.7e-06
ND,12,4,3.9e-06
ND,12,4,3.6000000000000003e-06
ND,12,4,9.2e-06
ND,12,4,7.8e-06
ND,12,4,2.7e-06
ND,12,4,2.5e-06
ND,12,4,2.3e-06
ND,12,4,3e-07
ND,12,4,2.8e-07
ND,12,4,2.5e-06
ND,12,4,2.2e-06
ND,12,4,1.0500000000000001e-06
ND,12,4,1.02e-06
ND,12,4,8.4e-07
ND,12,4,2.5e-05
ND,12,4,2.3e-05
ND,12,4,2.2e-05
ND,12,4,1.7e-05
ND,12,4,1.3e-05
ND,12,4,6.5999999999999995e-06
ND,12,4,6.4000000000000006e-06
ND,12,4,6e-06
ND,12,4,4.7e-06
ND,12,4,4e-06
ND,12,4,2.8e-06
ND,12,4,1.6000000000000001e-06
ND,12,4,8.3e-07
ND,12,4,6.8e-05
ND,12,4,1.5e-05
ND,12,4,1.5e-05
ND,12,4,1.1e-05
ND,12,4,8.7e-06
ND,12,4,8.2e-06
ND,12,4,5.7999999999999995e-06
ND,12,4,1e-06
ND,12,4,7.5e-07
ND,12,4,8.9e-05
ND,12,4,2.1e-05
ND,12,4,2.1e-05
ND,12,4,1.6e-05
ND,12,4,1.6e-05
ND,12,4,1.4e-05
ND,12,4,1.2e-05
ND,12,4,9.699999999999999e-06
ND,12,4,8.3e-06
ND,12,4,7e-06
ND,12,4,6.3e-06
ND,12,4,2.5e-06
ND,12,4,2e-06
ND,12,4,1.0500000000000001e-06
ND,12,4,2.8e-07
ND,12,4,1.4e-05
ND,12,4,9.6e-06
ND,12,4,7.9e-06
ND,12,4,3.4e-06
ND,12,4,2.7e-06
ND,12,4,2.3e-06
ND,12,4,3.2000000000000003e-06
ND,12,4,2.5e-06
ND,12,4,2e-06
ND,12,4,2e-06
ND,12,4,2e-06
ND,12,4,2e-06
ND,12,4,1.0500000000000001e-06
ND,12,4,1.02e-06
ND,12,4,1e-06
ND,12,4,0.00019
ND,12,4,0.00015
ND,12,4,7.4e-05
ND,12,4,3.9e-05
ND,12,4,2.7e-05
ND,12,4,1.6e-05
ND,12,4,1.4e-05
ND,12,4,1.3e-05
ND,12,4,1.1e-05
ND,12,4,6.2e-06
ND,12,4,5.3e-06
ND,12,5,6.2e-07
ND,12,5,1.2e-05
ND,12,5,1.1e-05
ND,12,5,6.8e-06
ND,12,5,5.7999999999999995e-06
ND,12,5,5e-06
ND,12,5,4.4e-06
ND,12,5,9.4e-05
ND,12,5,8.5e-05
ND,12,5,3.4e-05
ND,12,5,3e-05
ND,12,5,1.53e-05
ND,12,5,1.5e-05
ND,12,5,1.2e-05
ND,12,5,1.1e-05
ND,12,5,9.800000000000001e-06
ND,12,5,4.8e-06
ND,12,5,4.2000000000000004e-06
ND,12,5,4e-06
ND,12,5,2.5e-06
ND,12,5,2e-06
ND,12,5,1.2e-06
ND,12,5,1.0500000000000001e-06
ND,12,5,1.02e-06
ND,12,5,1e-06
ND,12,5,3.7e-06
ND,12,5,2.8e-06
ND,12,5,1.52e-06
ND,12,5,6.800000000000001e-07
ND,12,5,2.8e-07
ND,12,5,1.53e-05
ND,12,5,8.400000000000001e-06
ND,12,5,8.2e-06
ND,12,5,8.1e-06
ND,12,5,7.8e-06
ND,12,5,4e-06
ND,12,5,9.1e-06
ND,12,5,8.3e-06
ND,12,5,3.4e-06
ND,12,5,2.5e-06
ND,12,5,2.5e-06
ND,12,5,2e-06
ND,12,5,1.52e-06
ND,12,5,1.0500000000000001e-06
ND,12,5,1.02e-06
ND,12,5,1e-06
ND,12,5,5.2e-07
ND,12,5,2.8e-07
ND,12,5,5.9e-05
ND,12,5,4.2e-05
ND,12,5,3.2e-05
ND,12,5,1.5e-05
ND,12,5,1.7e-05
ND,12,5,1.1e-05
ND,12,5,7.4e-06
ND,12,5,7.1e-06
ND,12,5,5.9e-06
ND,12,5,3.5e-06
ND,12,5,2.8999999999999998e-06
ND,12,5,1.52e-06
ND,12,5,9.6e-07
ND,12,5,1e-06
ND,12,5,5.2e-07
ND,12,5,7.3e-05
ND,12,5,4.4e-05
ND,12,5,3.1e-05
ND,12,5,2.1e-05
ND,12,5,1.53e-05
ND,12,5,1.5e-05
ND,12,5,1.3e-05
ND,12,5,8.7e-06
ND,12,5,6.7e-06
ND,12,5,5.2e-06
ND,12,5,4.6e-06
ND,12,5,2.7e-06
ND,12,5,2.5e-06
ND,12,5,2e-06
ND,12,5,1.3e-06
ND,12,5,1.2700000000000001e-06
ND,12,5,1.0500000000000001e-06
ND,12,5,1.5e-06
ND,12,5,1.3e-06
ND,12,5,1.1e-06
ND,12,5,1e-06
ND,12,5,7e-07
ND,12,5,4.6e-05
ND,12,5,1.6e-05
ND,12,5,1.5e-05
ND,12,5,7.7e-06
ND,12,5,7.4e-06
ND,12,5,7.1e-06
ND,12,5,6.2e-06
ND,12,5,5.2e-06
ND,12,5,5.2e-06
ND,12,5,3e-06
ND,12,5,2.8e-06
ND,12,5,2.5e-06
ND,12,5,2e-06
ND,12,5,1.52e-06
ND,12,5,1.4e-06
ND,12,5,1.2700000000000001e-06
ND,12,5,1.0500000000000001e-06
ND,12,5,1.02e-06
ND,12,5,1e-06
ND,12,5,7e-07
ND,12,5,6.7e-05
ND,12,5,4.2e-05
ND,12,5,3.5e-05
ND,12,5,3.3e-05
ND,12,5,2.7e-05
ND,12,5,1.4e-05
ND,12,5,1e-05
ND,12,5,9.4e-06
ND,12,5,6.4000000000000006e-06
ND,12,5,5.3e-06
ND,12,5,5.2e-06
ND,12,5,4.4e-06
ND,12,5,2.5e-06
ND,12,6,5.2e-06
ND,12,6,4.2000000000000004e-06
ND,12,6,4.2000000000000004e-06
ND,12,6,3.7e-06
ND,12,6,3.5e-06
ND,12,6,2.8e-06
ND,12,6,2.7e-06
ND,12,6,8.8e-07
ND,12,6,8.6e-07
ND,12,6,7e-05
ND,12,6,1.9e-05
ND,12,6,1.9e-05
ND,12,6,1.8e-05
ND,12,6,1.53e-05
ND,12,6,1.2e-05
ND,12,6,1.02e-06
ND,12,6,1e-06
ND,12,6,7e-07
ND,12,6,4.7e-05
ND,12,6,2.8e-05
ND,12,6,1.8e-05
ND,12,6,1.8e-05
ND,12,6,1.6e-05
ND,12,6,1.6e-05
ND,12,6,1.3e-05
ND,12,6,7.5e-06
ND,12,6,7.1e-06
ND,12,6,6.1e-06
ND,12,6,5.2e-06
ND,12,6,3.2000000000000003e-06
ND,12,6,2.6e-06
ND,12,6,2.5e-06
ND,12,6,2e-06
ND,12,6,2e-06
ND,12,6,1.52e-06
ND,12,6,1.3e-06
ND,12,6,1.1e-06
ND,12,6,1.3e-06
ND,12,6,9.9e-07
ND,12,6,6.5e-05
ND,12,6,4.3e-05
ND,12,6,1.4e-05
ND,12,6,1.3e-05
ND,12,6,1.2e-05
ND,12,6,1.2e-05
ND,12,6,9.6e-06
ND,12,6,6.2e-06
ND,12,6,5.2e-06
ND,12,6,4.4e-06
ND,12,6,3.5e-06
ND,12,6,2.8e-06
ND,12,6,9.1e-06
ND,12,6,7.1e-06
ND,12,6,5.3e-06
ND,12,6,5.0999999999999995e-06
ND,12,6,4.9000000000000005e-06
ND,12,6,4.7e-06
ND,12,6,3.6000000000000003e-06
ND,12,6,3.5e-06
ND,12,6,3.2999999999999997e-06
ND,12,6,2e-06
ND,12,6,2e-06
ND,12,6,1.6000000000000001e-06
